run_id,seed,repetition,component,case,expected_result,observed_result,matches_rule,provenance
components-20260723T020700Z,20260801,79,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260801,79,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260801,79,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260802,80,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260802,80,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260802,80,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260802,80,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260802,80,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260802,80,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260802,80,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260802,80,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260802,80,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260802,80,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260802,80,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260803,81,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260803,81,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260803,81,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260803,81,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260803,81,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260803,81,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260803,81,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260803,81,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260803,81,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260803,81,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260803,81,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260804,82,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260804,82,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260804,82,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260804,82,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260804,82,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260804,82,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260804,82,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260804,82,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260804,82,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260804,82,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260804,82,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260805,83,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260805,83,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260805,83,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260805,83,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260805,83,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260805,83,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260805,83,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260805,83,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260805,83,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260805,83,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260805,83,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260806,84,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260806,84,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260806,84,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260806,84,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260806,84,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260806,84,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260806,84,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260806,84,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260806,84,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260806,84,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260806,84,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260807,85,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260807,85,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260807,85,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260807,85,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260807,85,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260807,85,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260807,85,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260807,85,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260807,85,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260807,85,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260807,85,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260808,86,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260808,86,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260808,86,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260808,86,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260808,86,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260808,86,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260808,86,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260808,86,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260808,86,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260808,86,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260808,86,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260809,87,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260809,87,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260809,87,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260809,87,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260809,87,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260809,87,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260809,87,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260809,87,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260809,87,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260809,87,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260809,87,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260810,88,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260810,88,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260810,88,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260810,88,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260810,88,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260810,88,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260810,88,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260810,88,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260810,88,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260810,88,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260810,88,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260811,89,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260811,89,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260811,89,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260811,89,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260811,89,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260811,89,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260811,89,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260811,89,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260811,89,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260811,89,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260811,89,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260812,90,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260812,90,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260812,90,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260812,90,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260812,90,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260812,90,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260812,90,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260812,90,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260812,90,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260812,90,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260812,90,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260813,91,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260813,91,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260813,91,Signature,modified_signed_payload,rejected,rejected,True,measured
